stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_associated_place,wheelchair_boarding
  18920,018920,"College before Mt Pleasant",,  41.841652, -71.453265,,,0,,,0
  18930,018930,"Pawtucket opposite Clifford",,  41.844338, -71.351420,,,0,,,0
  18935,018935,"Elmgrove & Savoy (after Sessions)",,  41.841945, -71.392528,,,0,,egsa,0
  18965,018965,"Smith before Jastram",,  41.841854, -71.443553,,,0,,,0
  18975,018975,"Smith & Academy (before Jastram)",,  41.841845, -71.443266,,,0,,mesm,0
  18990,018990,"Admiral before Huxley",,  41.846774, -71.432814,,,0,,,0
  18995,018995,"Rhode Island College (Roberts Hall)",,  41.841629, -71.460627,,,0,,ric,0
  19000,019000,"Admiral opposite Huxley",,  41.846817, -71.432772,,,0,,,0
  19005,019005,"Woonasquatucket before Humbert",,  41.844251, -71.477039,,,0,,,0
  19010,019010,"Woonasquatucket opposite Lyman",,  41.842039, -71.476361,,,0,,,0
  19030,019030,"Admiral & Chad Brown (opposite Fillmore)",,  41.841061, -71.419991,,,0,,adcb,0
  19045,019045,"Mt Pleasant before College",,  41.842386, -71.452949,,,0,,,0
  19055,019055,"Wilson before Greenwood",,  41.841998, -71.356914,,,0,,,0
  19060,019060,"Douglas opposite Berkshire",,  41.841805, -71.427556,,,0,,,0
  19070,019070,"North Burial Ground",,  41.842258, -71.407565,,,0,,,0
  19080,019080,"Smith & Academy",,  41.842654, -71.445407,,,0,,mesm,0
  19095,019095,"North Burial Ground",,  41.843187, -71.407388,,,0,,,0
  19100,019100,"Wilson before Greenwood",,  41.842657, -71.356757,,,0,,,0
  19105,019105,"Douglas after Berkshire",,  41.842167, -71.427500,,,0,,,0
  19115,019115,"Opposite 116 George Waterman",,  41.843541, -71.485546,,,0,,,0
  19140,019140,"Admiral & Chad Brown (before Pumgansett)",,  41.842717, -71.422098,,,0,,adcb,0
  19155,019155,"George Waterman opposite Rice",,  41.845320, -71.486604,,,0,,,0
  19175,019175,"Woonasquatucket before Oak",,  41.843356, -71.477189,,,0,,,0
  19190,019190,"Admiral before Suffolk",,  41.842731, -71.421950,,,0,,,0
  19210,019210,"Douglas before Mowry",,  41.843526, -71.427754,,,0,,,0
  19215,019215,"Douglas before Mowry",,  41.843721, -71.427919,,,0,,,0
  19220,019220,"Hope after Elgin",,  41.843540, -71.397749,,,0,,,0
  19235,019235,"Smith before Ardmore",,  41.844677, -71.449407,,,0,,,0
  19240,019240,"Providence College (Huxley Gate)",,  41.844442, -71.433165,,,0,,huea,0
  19245,019245,"Butler Hospital",,  41.843353, -71.381404,,,0,,buho,0
  19250,019250,"Admiral before Berkshire",,  41.844285, -71.423846,,,0,,,0
  19260,019260,"Mt Pleasant before Old",,  41.845551, -71.453644,,,0,,,0
  19270,019270,"Mt Pleasant opposite Old",,  41.845787, -71.453857,,,0,,,0
  19300,019300,"Admiral before Berkshire",,  41.844162, -71.423584,,,0,,,0
  19315,019315,"Wilson before Hammond",,  41.844787, -71.355861,,,0,,,0
  19320,019320,"Woonasquatucket before Intervale",,  41.846578, -71.477059,,,0,,,0
  19340,019340,"Opposite 403 Charles",,  41.845635, -71.419029,,,0,,,0
  19345,019345,"George Waterman before Acorn",,  41.846455, -71.486682,,,0,,,0
  19350,019350,"Smith before Cathedral",,  41.844410, -71.449269,,,0,,,0
  19360,019360,"Wilson before Holbrook",,  41.844440, -71.355838,,,0,,,0
  19365,019365,"Charles after Silver Spring",,  41.845660, -71.418898,,,0,,,0
  19370,019370,"270 Admiral",,  41.845060, -71.424973,,,0,,,0
  19380,019380,"Admiral opposite Newcomb",,  41.845430, -71.426076,,,0,,,0
  19395,019395,"Admiral after Newcomb",,  41.845383, -71.426126,,,0,,,0
  19400,019400,"Hope after Dana",,  41.845277, -71.396959,,,0,,,0
  19415,019415,"Hope & Rochambeau (before Mayflower)",,  41.845404, -71.396707,,,0,,horo,0
  19420,019420,"Douglas opposite Coggeshall",,  41.845259, -71.428624,,,0,,,0
  19430,019430,"Opposite 318 Admiral",,  41.845583, -71.426692,,,0,,,0
  19435,019435,"Silver Spring before Royal Little",,  41.846526, -71.416351,,,0,,,0
  19450,019450,"Walmart (Providence)",,  41.845685, -71.417675,,,0,,walp,0
  19455,019455,"Douglas before Admiral",,  41.845683, -71.428719,,,0,,,0
  19460,019460,"Rochambeau before Blackstone",,  41.845542, -71.387306,,,0,,,0
  19475,019475,"Admiral opposite Tappan",,  41.845782, -71.427937,,,0,,,0
  19490,019490,"Admiral before Grape",,  41.846281, -71.430314,,,0,,,0
  19495,019495,"Smith before Compton",,  41.845638, -71.451253,,,0,,,0
  19500,019500,"West River & Branch",,  41.845328, -71.413527,,,0,,,0
  19505,019505,"Admiral before Hawkins",,  41.845903, -71.427892,,,0,,,0
  19515,019515,"Hoyt at Wilson",,  41.846365, -71.354725,,,0,,,0
  19520,019520,"Rochambeau before Cole",,  41.845872, -71.389364,,,0,,,0
  19530,019530,"Blackstone after Rochambeau",,  41.846121, -71.386708,,,0,,,0
  19540,019540,"Woonasquatucket opposite Intervale",,  41.846662, -71.477204,,,0,,,0
  19545,019545,"146 Silver Spring",,  41.847663, -71.415038,,,0,,,0
  19550,019550,"Butler Hospital Access Rd after Blackstone",,  41.845880, -71.383373,,,0,,,0
  19560,019560,"Woonasquatucket before Zipporah",,  41.848802, -71.478416,,,0,,,0
  19565,019565,"Charles opposite Lombardi",,  41.846810, -71.419375,,,0,,,0
  19570,019570,"Admiral before Dante",,  41.846634, -71.431747,,,0,,,0
  19580,019580,"Silver Spring opposite Royal Little",,  41.846687, -71.416328,,,0,,,0
  19585,019585,"Charles after Lombardi",,  41.847072, -71.419364,,,0,,,0
  19590,019590,"George Waterman before Garner",,  41.849029, -71.486640,,,0,,,0
  19595,019595,"Rochambeau Avenue",,  41.846669, -71.405409,,,0,,,0
  19605,019605,"Butler Hospital Access Rd before Blackstone",,  41.845933, -71.383297,,,0,,,0
  19615,019615,"Rochambeau Avenue",,  41.846623, -71.405064,,,0,,,0
  19625,019625,"Smith after Brightwood",,  41.847252, -71.454111,,,0,,,0
  19630,019630,"George Waterman opposite Vine",,  41.848461, -71.486811,,,0,,,0
  19635,019635,"Douglas after Corina",,  41.846827, -71.429811,,,0,,,0
  19655,019655,"Hope & Rochambeau",,  41.846692, -71.396237,,,0,,horo,0
  19660,019660,"Wilson before Pawtucket",,  41.846785, -71.354199,,,0,,,0
  19665,019665,"Hope after Rochambeau",,  41.847094, -71.395880,,,0,,,0
  19680,019680,"Smith opposite Brightwood",,  41.847151, -71.454208,,,0,,,0
  19695,019695,"Opposite 623 Douglas",,  41.847024, -71.430196,,,0,,,0
  19700,019700,"West River & Corliss",,  41.843420, -71.412224,,,0,,wrco,0
  19710,019710,"Woonasquatucket after Chandler",,  41.850635, -71.479841,,,0,,,0
  19760,019760,"Douglas before Lancashire",,  41.848786, -71.432029,,,0,,,0
  19765,019765,"Douglas after Damon",,  41.849091, -71.432587,,,0,,,0
  19770,019770,"George Waterman before Allendale",,  41.850068, -71.486801,,,0,,,0
  19780,019780,"Smith after Dearborn",,  41.848658, -71.457662,,,0,,,0
  19785,019785,"Woonasquatucket opposite Zipporah",,  41.848909, -71.478662,,,0,,,0
  19790,019790,"Silver Spring before Branch",,  41.847676, -71.414798,,,0,,,0
  19800,019800,"Woonasquatucket after Peach Hill",,  41.852414, -71.480901,,,0,,,0
  19825,019825,"Hope before Burlington",,  41.848526, -71.395384,,,0,,,0
  19830,019830,"Hope after Lauriston",,  41.849210, -71.394863,,,0,,,0
  19845,019845,"George Waterman before Grant",,  41.850400, -71.486622,,,0,,,0
  19850,019850,"Smith after Wellesley",,  41.849684, -71.460309,,,0,,,0
  19865,019865,"Admiral before River",,  41.849323, -71.439287,,,0,,,0
  19870,019870,"Newport before Elmwood",,  41.848471, -71.354419,,,0,,,0
  19875,019875,"Newport opposite Elmwood",,  41.849188, -71.354503,,,0,,,0
  19885,019885,"Smith opposite Wellesley",,  41.849453, -71.460089,,,0,,,0
  19900,019900,"Silver Spring before Grafton",,  41.850000, -71.413536,,,0,,,0
  19910,019910,"High Service opposite Worcester",,  41.850338, -71.457003,,,0,,,0
  19915,019915,"Third Street",,  41.851356, -71.402151,,,0,,,0
  19920,019920,"Admiral before Crandall",,  41.849607, -71.439771,,,0,,,0
  19925,019925,"Charles & Branch",,  41.850000, -71.419874,,,0,,brch,0
  19935,019935,"Charles & Branch",,  41.849979, -71.420033,,,0,,brch,0
  19950,019950,"Opposite 511 Woonasquatucket",,  41.850789, -71.480143,,,0,,,0
  19955,019955,"George Waterman after Linden",,  41.852944, -71.487702,,,0,,,0
  19965,019965,"Douglas & Veazie",,  41.850684, -71.434419,,,0,,dovz,0
  19970,019970,"Smith before Homewood",,  41.850501, -71.462538,,,0,,,0
  19975,019975,"Douglas & Veazie",,  41.850245, -71.433731,,,0,,dovz,0
  19980,019980,"George Waterman opposite Milton",,  41.852620, -71.487320,,,0,,,0
  19985,019985,"Smith before Lookout",,  41.850728, -71.462697,,,0,,,0
  19995,019995,"Third Street",,  41.850748, -71.402831,,,0,,,0
  20000,020000,"Hope after Overhill",,  41.851161, -71.394010,,,0,,,0
  20010,020010,"Woonasquatucket opposite Peach Hill",,  41.852329, -71.480935,,,0,,,0
  20015,020015,"Hope before Overhill",,  41.851100, -71.393934,,,0,,,0
  20020,020020,"Admiral after Sharon",,  41.850649, -71.442809,,,0,,,0
  20030,020030,"Admiral before Phebe",,  41.850714, -71.442831,,,0,,,0
  20055,020055,"Newport & Ferris (opposite Vista)",,  41.851536, -71.354331,,,0,,nefe,0
  20075,020075,"Newport after Ferris",,  41.853583, -71.354306,,,0,,,0
  20085,020085,"Silver Spring before Felix Mirando",,  41.851411, -71.413034,,,0,,,0
  20095,020095,"Newport & Ferris (before Roger Williams)",,  41.852639, -71.354444,,,0,,nefe,0
  20105,020105,"Silver Spring before Northrup",,  41.851981, -71.413024,,,0,,,0
  20120,020120,"Admiral after Winona",,  41.852250, -71.445472,,,0,,,0
  20125,020125,"Smith & Fruit Hill (opposite Turcone)",,  41.852264, -71.466026,,,0,,smtu,0
  20135,020135,"Woonasquatucket opposite Stevens",,  41.854611, -71.481910,,,0,,,0
  20150,020150,"Smith & Fruit Hill (after Turcone)",,  41.852407, -71.466114,,,0,,smtu,0
  20155,020155,"George Waterman opposite Bradford",,  41.854204, -71.488097,,,0,,,0
  20160,020160,"Admiral opposite Winona",,  41.852278, -71.445333,,,0,,,0
  20175,020175,"George Waterman before Gano",,  41.854661, -71.488457,,,0,,,0
  20180,020180,"Douglas before River",,  41.852566, -71.436778,,,0,,,0
  20195,020195,"Silver Spring opposite Ledge",,  41.853444, -71.412502,,,0,,,0
  20215,020215,"Charles after Nahant",,  41.852710, -71.420385,,,0,,,0
  20220,020220,"Silver Spring before Ledge",,  41.853691, -71.412534,,,0,,,0
  20235,020235,"Admiral opposite Wanskuck",,  41.853383, -71.446185,,,0,,,0
  20250,020250,"Hope after North",,  41.853601, -71.392690,,,0,,hoch,0
  20260,020260,"Branch before Woodward",,  41.853537, -71.427952,,,0,,,0
  20270,020270,"Branch after Woodward",,  41.853417, -71.428000,,,0,,,0
  20275,020275,"Charles after Ledge",,  41.853219, -71.420345,,,0,,,0
  20280,020280,"Hope before 9th",,  41.853719, -71.392814,,,0,,,0
  20285,020285,"George Waterman before Amber",,  41.856529, -71.489295,,,0,,,0
  20290,020290,"Douglas before Seamans",,  41.853819, -71.438833,,,0,,,0
  20295,020295,"Branch opposite Vandewater",,  41.853816, -71.428987,,,0,,,0
  20300,020300,"Douglas opposite Seamans",,  41.853903, -71.438825,,,0,,,0
  20305,020305,"Smith before Lantagne",,  41.854196, -71.468828,,,0,,,0
  20320,020320,"Admiral before Wanskuck",,  41.853375, -71.446270,,,0,,,0
  20330,020330,"Smith before Whipple",,  41.854332, -71.470645,,,0,,,0
  20345,020345,"Smith after Miles",,  41.854449, -71.470695,,,0,,,0
  20350,020350,"Branch opposite Hugo",,  41.854418, -71.431619,,,0,,,0
  20360,020360,"Branch before Abram",,  41.854116, -71.430806,,,0,,,0
  20370,020370,"Charles before Paul",,  41.854985, -71.420784,,,0,,,0
  20380,020380,"Smith after Atlantic",,  41.854556, -71.473291,,,0,,,0
  20385,020385,"Newport opposite Taylor",,  41.854987, -71.354507,,,0,,,0
  20390,020390,"East after Lafayette",,  41.858122, -71.390479,,,0,,,0
  20395,020395,"Smith before Gainer",,  41.854710, -71.473530,,,0,,,0
  20400,020400,"Branch & Veazie (after Veazie)",,  41.854570, -71.433708,,,0,,brve,0
  20420,020420,"Branch & Veazie",,  41.854750, -71.434604,,,0,,brve,0
  20430,020430,"Woonasquatucket after Stevens",,  41.854698, -71.482068,,,0,,,0
  20435,020435,"649 Woonasquatucket",,  41.856337, -71.482722,,,0,,,0
  20445,020445,"Smith before Fenway",,  41.855186, -71.476828,,,0,,,0
  20465,020465,"Branch & Douglas (at 971 Branch)",,  41.855138, -71.438082,,,0,,brdo,0
  20470,020470,"Branch & Douglas (at 962 Branch)",,  41.855083, -71.438558,,,0,,brdo,0
  20475,020475,"Ninth Street",,  41.854790, -71.400234,,,0,,nmni,0
  20480,020480,"Silver Spring before Swift",,  41.855720, -71.411225,,,0,,,0
  20490,020490,"Smith opposite Fenway",,  41.855286, -71.476757,,,0,,,0
  20505,020505,"High Service & Fatima Drive (at 167 High Service)",,  41.854945, -71.457903,,,0,,hsfi,0
  20515,020515,"Newport opposite New",,  41.855576, -71.354343,,,0,,,0
  20525,020525,"Silver Spring opposite Swift",,  41.855304, -71.411380,,,0,,,0
  20530,020530,"Smithfield after Shaw's Entrance",,  41.855906, -71.448284,,,0,,,0
  20535,020535,"Ninth Street",,  41.854776, -71.400527,,,0,,nmni,0
  20540,020540,"Douglas before Ainsworth",,  41.855656, -71.441478,,,0,,,0
  20545,020545,"Douglas before Lubec",,  41.855800, -71.441870,,,0,,,0
  20555,020555,"Smith after Ferncliff",,  41.855788, -71.478740,,,0,,,0
  20560,020560,"Smith before Ferncliff",,  41.855859, -71.478705,,,0,,,0
  20565,020565,"George Waterman after Brayton",,  41.857549, -71.489386,,,0,,,0
  20575,020575,"Charles before Amboy",,  41.855287, -71.420660,,,0,,,0
  20600,020600,"Smithfield opposite Palou",,  41.856180, -71.450736,,,0,,,0
  20610,020610,"N Main after Ann Mary",,  41.855833, -71.400080,,,0,,,0
  20615,020615,"Hope & Chace (NW corner)",,  41.856312, -71.391573,,,0,,hoch,0
  20620,020620,"Smithfield before Palou",,  41.856235, -71.450231,,,0,,,0
  20635,020635,"Woonasquatucket before Redfern",,  41.856221, -71.482802,,,0,,,0
  20640,020640,"High Service & Fatima Drive",,  41.856103, -71.458739,,,0,,hsfi,0
  20650,020650,"Hope & Chace (SE corner)",,  41.855910, -71.391575,,,0,,hoch,0
  20665,020665,"Shaw's (North Providence)",,  41.856087, -71.447019,,,0,,adlu,0
  20670,020670,"George Waterman after Serrel Sweet",,  41.857312, -71.489594,,,0,,,0
  20675,020675,"High Service before Stanley",,  41.857462, -71.460974,,,0,,,0
  20680,020680,"High Service opposite Fisher",,  41.856986, -71.460633,,,0,,,0
  20685,020685,"Charles after Smart",,  41.857510, -71.421196,,,0,,,0
  20720,020720,"Smith before Woonasquatucket",,  41.856790, -71.482333,,,0,,,0
  20725,020725,"Smithfield opposite Salem",,  41.857240, -71.454240,,,0,,,0
  20730,020730,"Smith before Steere",,  41.857244, -71.483640,,,0,,,0
  20740,020740,"Smithfield before Salem",,  41.857443, -71.454393,,,0,,,0
  20745,020745,"Opposite 1159 Douglas",,  41.857294, -71.444191,,,0,,,0
  20750,020750,"1159 Douglas",,  41.857354, -71.444125,,,0,,,0
  20755,020755,"East before Lafayette",,  41.857879, -71.390772,,,0,,,0
  20760,020760,"George Waterman opposite Taunton",,  41.859184, -71.488833,,,0,,,0
  20770,020770,"Smith opposite Centerdale Bypass",,  41.856732, -71.482428,,,0,,,0
  20780,020780,"250 Smithfield",,  41.858340, -71.457513,,,0,,,0
  20785,020785,"Pawtucket after Pidge",,  41.858436, -71.398398,,,0,,,0
  20795,020795,"Smithfield & Power (before Colfax)",,  41.858634, -71.410817,,,0,,sfpo,0
  20815,020815,"Opposite 250 Smithfield",,  41.858347, -71.457223,,,0,,,0
  20830,020830,"Bypass & Mineral Spring (opposite Sweet)",,  41.858415, -71.481666,,,0,,bpms,0
  20835,020835,"Newport before Vermont",,  41.857930, -71.354537,,,0,,,0
  20840,020840,"Bypass & Mineral Spring (after Thomas)",,  41.858375, -71.482404,,,0,,bpms,0
  20845,020845,"Centerdale (at 2048 Smith)",,  41.858175, -71.485611,,,0,,cent,0
  20850,020850,"Douglas opposite Shaw's Entrance",,  41.858763, -71.446224,,,0,,,0
  20860,020860,"2148 Mineral Spring",,  41.858777, -71.478915,,,0,,,0
  20865,020865,"Narragansett Park before Planet Fitness",,  41.858266, -71.350542,,,0,,,0
  20870,020870,"Charles after Raphael",,  41.859401, -71.421744,,,0,,,0
  20875,020875,"Smithfield before Power",,  41.860129, -71.411327,,,0,,,0
  20885,020885,"Charles after Leo",,  41.859616, -71.421988,,,0,,,0
  20910,020910,"Opposite 2148 Mineral Spring",,  41.858909, -71.478657,,,0,,,0
  20915,020915,"Grenville Street",,  41.859039, -71.398870,,,0,,,0
  20920,020920,"Pawtucket After Williams",,  41.858439, -71.398551,,,0,,,0
  20930,020930,"Mineral Spring before Brookside",,  41.859251, -71.476351,,,0,,,0
  20935,020935,"George Waterman opposite Vacca",,  41.858502, -71.489235,,,0,,,0
  20940,020940,"Mineral Spring before Brookside",,  41.859377, -71.475913,,,0,,,0
  20950,020950,"Newport & Beverage Hill (at 24 Newport)",,  41.860067, -71.354598,,,0,,nebh,0
  20960,020960,"East after Progress",,  41.860629, -71.389264,,,0,,,0
  20970,020970,"Mineral Spring before Pleasant",,  41.859747, -71.472547,,,0,,,0
  20980,020980,"Mineral Spring before Pleasant",,  41.859574, -71.472921,,,0,,,0
  20995,020995,"Douglas before Cushing",,  41.859301, -71.447011,,,0,,,0
  21000,021000,"Waterman before Centerdale Bypass",,  41.859477, -71.486228,,,0,,,0
  21005,021005,"East after Glenwood",,  41.859782, -71.389806,,,0,,,0
  21010,021010,"126 Smithfield",,  41.862410, -71.411856,,,0,,,0
  21030,021030,"Mineral Spring opposite McGuire",,  41.859781, -71.471001,,,0,,,0
  21045,021045,"Mineral Spring after McGuire",,  41.859957, -71.471061,,,0,,,0
  21050,021050,"Newport & Beverage Hill",,  41.861233, -71.354398,,,0,,nebh,0
  21055,021055,"Beverage Hill before Dewey",,  41.860881, -71.359004,,,0,,,0
  21060,021060,"Beverage Hill & Prospect",,  41.860802, -71.367559,,,0,,bhpr,0
  21070,021070,"Newport & Beverage Hill (after Woodhaven)",,  41.860917, -71.356516,,,0,,nebh,0
  21080,021080,"Beverage Hill before Dodge",,  41.860678, -71.367402,,,0,,,0
  21095,021095,"Grenville Street",,  41.858771, -71.398996,,,0,,,0
  21110,021110,"Pawtucket & Dartmouth",,  41.861258, -71.395842,,,0,,nmda,0
  21115,021115,"Mineral Spring opposite Sunset",,  41.860169, -71.468757,,,0,,,0
  21120,021120,"Mineral Spring after Marilyn",,  41.860943, -71.465385,,,0,,,0
  21125,021125,"Mineral Spring opposite Marilyn",,  41.860828, -71.465257,,,0,,,0
  21130,021130,"1307 Douglas",,  41.861093, -71.449629,,,0,,,0
  21140,021140,"Waterman opposite Helen",,  41.860973, -71.487048,,,0,,,0
  21155,021155,"Waterman before Helen",,  41.861017, -71.486917,,,0,,,0
  21160,021160,"Opposite 1830 Mineral Spring",,  41.861566, -71.461960,,,0,,,0
  21195,021195,"Mineral Spring before Longue Vue",,  41.861453, -71.462079,,,0,,,0
  21200,021200,"Charles before Brown",,  41.861920, -71.422653,,,0,,,0
  21215,021215,"Charles after Roosevelt",,  41.861826, -71.422846,,,0,,,0
  21225,021225,"Opposite 114 Smithfield",,  41.862239, -71.411707,,,0,,,0
  21240,021240,"Mineral Spring after Marblehead",,  41.862234, -71.457557,,,0,,,0
  21250,021250,"Hope Artiste Village",,  41.863001, -71.399278,,,0,,,0
  21270,021270,"Mineral Spring before Timber",,  41.862373, -71.457578,,,0,,,0
  21290,021290,"Hope Artiste Village",,  41.862649, -71.399160,,,0,,,0
  21300,021300,"East opposite Sayles",,  41.862705, -71.388231,,,0,,,0
  21305,021305,"Pawtucket before Waltham",,  41.863153, -71.394140,,,0,,,0
  21310,021310,"Waterman opposite Sawin",,  41.862862, -71.487981,,,0,,,0
  21315,021315,"Mineral Spring opposite Andover",,  41.862895, -71.455111,,,0,,,0
  21320,021320,"Mineral Spring after Douglas",,  41.863447, -71.452121,,,0,,,0
  21330,021330,"Waterman before Sawin",,  41.862899, -71.487920,,,0,,,0
  21335,021335,"East after Sayles",,  41.863203, -71.388099,,,0,,,0
  21340,021340,"Mineral Spring & Douglas (after Mineral Spring)",,  41.862970, -71.452688,,,0,,msdo,0
  21345,021345,"Charles after Hurdis",,  41.863292, -71.423310,,,0,,,0
  21350,021350,"Mineral Spring after Lee",,  41.863972, -71.450477,,,0,,,0
  21355,021355,"Charles before Macari",,  41.863427, -71.423222,,,0,,,0
  21360,021360,"Mineral Spring & Douglas (before Mineral Spring)",,  41.862958, -71.452398,,,0,,msdo,0
  21375,021375,"560 Prospect",,  41.862238, -71.369712,,,0,,,0
  21380,021380,"Pawtucket before Anthony",,  41.864217, -71.393321,,,0,,,0
  21385,021385,"Smithfield opposite Piave",,  41.864034, -71.412144,,,0,,,0
  21390,021390,"Smithfield before Piave",,  41.864125, -71.412297,,,0,,,0
  21395,021395,"Pawtucket before Sayles",,  41.864748, -71.392707,,,0,,,0
  21435,021435,"Douglas before Amelia",,  41.864835, -71.455308,,,0,,,0
  21445,021445,"Douglas opposite River",,  41.864416, -71.454862,,,0,,,0
  21450,021450,"Sayles Avenue",,  41.865188, -71.399179,,,0,,,0
  21455,021455,"Sayles Avenue",,  41.865100, -71.399325,,,0,,,0
  21460,021460,"500 Prospect",,  41.863147, -71.370663,,,0,,,0
  21465,021465,"Pawtucket before Boutwell",,  41.865415, -71.392198,,,0,,,0
  21475,021475,"East before Manning",,  41.865318, -71.387300,,,0,,,0
  21500,021500,"Mineral Spring before Coleman",,  41.865146, -71.445607,,,0,,,0
  21510,021510,"146 Waterman",,  41.864272, -71.488699,,,0,,,0
  21530,021530,"Prospect before Rhode Island",,  41.864662, -71.372372,,,0,,,0
  21550,021550,"Charles after Obed",,  41.866279, -71.424406,,,0,,,0
  21555,021555,"Pawtucket before Knowles",,  41.866529, -71.391220,,,0,,,0
  21560,021560,"Mineral Spring after Terry",,  41.866095, -71.442327,,,0,,,0
  21565,021565,"Waterman & Greystone",,  41.866382, -71.490310,,,0,,rogr,0
  21570,021570,"Charles before Obed",,  41.866080, -71.424221,,,0,,,0
  21575,021575,"Mineral Spring before Terry",,  41.866307, -71.442134,,,0,,,0
  21585,021585,"Douglas opposite Fitzhugh",,  41.866742, -71.458179,,,0,,,0
  21590,021590,"Douglas after Fitzhugh",,  41.866642, -71.458267,,,0,,,0
  21595,021595,"Waterman after Greystone",,  41.866148, -71.490300,,,0,,,0
  21610,021610,"Mineral Spring after Woodward",,  41.866924, -71.439761,,,0,,,0
  21615,021615,"Mineral Spring before Woodward",,  41.867005, -71.439896,,,0,,,0
  21630,021630,"Prospect before Linwood",,  41.867552, -71.375221,,,0,,,0
  21635,021635,"Pawtucket before Waldo",,  41.867401, -71.390231,,,0,,,0
  21640,021640,"Pawtucket opposite Waldo",,  41.867807, -71.390039,,,0,,,0
  21650,021650,"East after Harvey",,  41.868171, -71.387099,,,0,,,0
  21670,021670,"Mineral Spring & Charles",,  41.868038, -71.425087,,,0,,msch,0
  21695,021695,"East opposite Harvey",,  41.867824, -71.387250,,,0,,,0
  21720,021720,"Mineral Spring & Charles",,  41.868188, -71.424994,,,0,,msch,0
  21735,021735,"Mineral Spring & Charles (opposite Cleveland)",,  41.868594, -71.424397,,,0,,msch,0
  21740,021740,"Pawtucket & Randall",,  41.869358, -71.388620,,,0,,nmra,0
  21745,021745,"Mineral Spring & RI-146 (before Ivan)",,  41.868441, -71.432721,,,0,,m146,0
  21750,021750,"Waterman & Greystone (after Adams)",,  41.868090, -71.491574,,,0,,rogr,0
  21760,021760,"Prospect before Fruit",,  41.873623, -71.380629,,,0,,,0
  21770,021770,"Mineral Spring & RI-146 (opposite Ivan)",,  41.868583, -71.432724,,,0,,m146,0
  21780,021780,"Mineral Spring & Charles (after Cleveland)",,  41.868857, -71.424064,,,0,,msch,0
  21805,021805,"Smithfield before Grosvenor",,  41.867488, -71.412983,,,0,,,0
  21810,021810,"Mineral Spring after Campbell",,  41.869349, -71.421950,,,0,,,0
  21815,021815,"Douglas before Tanglewood",,  41.868890, -71.461410,,,0,,,0
  21820,021820,"Smithfield opposite Grosvenor",,  41.867453, -71.412897,,,0,,,0
  21830,021830,"Whitman Street",,  41.869395, -71.397408,,,0,,,0
  21835,021835,"Stop & Shop (Smithfield)",,  41.868633, -71.532351,,,0,,stss,0
  21840,021840,"Mineral Spring before Dora",,  41.869691, -71.420053,,,0,,,0
  21845,021845,"Newport before Edendale",,  41.870849, -71.354295,,,0,,,0
  21850,021850,"Pawtucket & Randall",,  41.869322, -71.388527,,,0,,nmra,0
  21855,021855,"Mineral Spring after Dorman",,  41.869756, -71.420146,,,0,,,0
  21860,021860,"Waterman before Gladstone",,  41.869703, -71.492720,,,0,,,0
  21865,021865,"Douglas opposite Tanglewood",,  41.868982, -71.461296,,,0,,,0
  21870,021870,"Whitman Street",,  41.869719, -71.397015,,,0,,,0
  21880,021880,"Columbus & George Bennett",,  41.870390, -71.364709,,,0,,cogb,0
  21885,021885,"Columbus before Memorial",,  41.870489, -71.367298,,,0,,,0
  21900,021900,"Mineral Spring after Power",,  41.870387, -71.417104,,,0,,,0
  21930,021930,"Putnam opposite Apple Valley Mall",,  41.870077, -71.528222,,,0,,,0
  21940,021940,"458 Putnam",,  41.870128, -71.535354,,,0,,,0
  21945,021945,"Pawtucket & George (opposite Delaney)",,  41.871099, -71.387646,,,0,,page,0
  21950,021950,"Putnam before Sanderson",,  41.870114, -71.531672,,,0,,r445,0
  21960,021960,"1090 Charles",,  41.869493, -71.425691,,,0,,,0
  21965,021965,"Putnam opposite Danecroft",,  41.870043, -71.539043,,,0,,,0
  21985,021985,"Charles before Franklin",,  41.870530, -71.426353,,,0,,,0
  21990,021990,"Columbus opposite Memorial",,  41.870619, -71.367146,,,0,,,0
  21995,021995,"Putnam before Maplecrest",,  41.870228, -71.541801,,,0,,,0
  22015,022015,"Columbus before Hazard",,  41.870804, -71.368968,,,0,,,0
  22020,022020,"Putnam opposite Maplecrest",,  41.870347, -71.541785,,,0,,,0
  22025,022025,"School opposite Pond",,  41.870679, -71.380143,,,0,,,0
  22040,022040,"Putnam at Apple Valley Mall",,  41.870232, -71.529326,,,0,,r445,0
  22045,022045,"Putnam before Crestview",,  41.870337, -71.545237,,,0,,,0
  22050,022050,"Smithfield after W Lawn",,  41.870641, -71.413589,,,0,,,0
  22060,022060,"Douglas opposite Wenscott",,  41.870790, -71.463840,,,0,,,0
  22065,022065,"Columbus opposite Orth",,  41.871037, -71.369374,,,0,,,0
  22070,022070,"Waterman before Minoru",,  41.870976, -71.493638,,,0,,,0
  22075,022075,"Mineral Spring after Overland",,  41.870786, -71.415943,,,0,,,0
  22080,022080,"Mineral Spring before Smithfield",,  41.871114, -71.414095,,,0,,,0
  22090,022090,"Charles opposite Gillen",,  41.871354, -71.427560,,,0,,,0
  22095,022095,"Putnam before Cottage",,  41.870853, -71.549970,,,0,,,0
